base_vehicle_id,model_name,sub_model_name
137,Boxster,Roadster
137,Boxster,Roadster S
137,Boxster,Base
137,Boxster,S
137,Boxster,Roadster S
137,Boxster,Roadster
18014,Boxster,Base
18014,Boxster,S
18014,Boxster,S Special Edition
18014,Boxster,Base
18014,Boxster,S
18014,Boxster,Base
18014,Boxster,S
18523,Boxster,Base
18523,Boxster,S
18523,Boxster,Base
18523,Boxster,S
18523,Boxster,Base
18523,Boxster,S
18858,Boxster,Base
18858,Boxster,S
18858,Boxster,Base
18858,Boxster,S
18858,Boxster,S
18858,Boxster,Base
19133,Boxster,Base
19133,Boxster,S
19133,Boxster,Base
19133,Boxster,S
19133,Boxster,S
19133,Boxster,Base
28991,Boxster,S
28991,Boxster,Base
28991,Boxster,S Limited Edition
28991,Boxster,Limited Edition
28991,Boxster,RS 60 Spyder
28991,Boxster,Limited Edition
28991,Boxster,S Limited Edition
28991,Boxster,Base
28991,Boxster,S
28991,Boxster,Base
28991,Boxster,RS 60 Spyder
28991,Boxster,S
28991,Boxster,S Porsche Design 2
30278,Boxster,Base
30278,Boxster,S
30278,Boxster,Base
30278,Boxster,S
30278,Boxster,S Porsche Design 2
30278,Boxster,S Porsche Design 2
96051,Boxster,Base
96051,Boxster,S
96051,Boxster,Base
96051,Boxster,S
96051,Boxster,Base
96051,Boxster,S
96798,Boxster,Base
96798,Boxster,S
96798,Boxster,Spyder
96798,Boxster,Base
96798,Boxster,S
96798,Boxster,Spyder
96798,Boxster,Base
96798,Boxster,S
118804,Boxster,Base
118804,Boxster,S
118804,Boxster,S Black Edition
118804,Boxster,Spyder
118804,Boxster,Base
118804,Boxster,S
119594,Boxster,Base
119594,Boxster,S
119594,Boxster,Base
119594,Boxster,S
119594,Boxster,Base
119594,Boxster,S
128090,Boxster,Base
128090,Boxster,S
128090,Boxster,Base
128090,Boxster,S
128090,Boxster,Base
128090,Boxster,S
130038,Boxster,Base
130038,Boxster,S
130038,Boxster,GTS
130038,Boxster,Base
130038,Boxster,GTS
130038,Boxster,S
130038,Boxster,Base
130038,Boxster,S
130038,Boxster,GTS
136265,Boxster,Base
136265,Boxster,GTS
136265,Boxster,S
136265,Boxster,Spyder
136265,Boxster,Black Edition
136265,Boxster,Base
136265,Boxster,Black Edition
136265,Boxster,GTS
136265,Boxster,S
136265,Boxster,Spyder
136265,Boxster,Base
136265,Boxster,GTS
136265,Boxster,S
136265,Boxster,Black Edition
136265,Boxster,Spyder
138,Cayenne,S
138,Cayenne,Turbo
138,Cayenne,S
138,Cayenne,Turbo
138,Cayenne,Turbo
138,Cayenne,S
18012,Cayenne,S
18012,Cayenne,Turbo
18012,Cayenne,Base
18012,Cayenne,Base
18012,Cayenne,S
18012,Cayenne,Turbo
18012,Cayenne,Turbo
18012,Cayenne,S
18012,Cayenne,Base
18524,Cayenne,Base
18524,Cayenne,S
18524,Cayenne,Turbo
18524,Cayenne,Base
18524,Cayenne,S
18524,Cayenne,Turbo
18524,Cayenne,Turbo
18524,Cayenne,Base
18524,Cayenne,S
18860,Cayenne,Turbo
18860,Cayenne,Base
18860,Cayenne,S
18860,Cayenne,Turbo S
18860,Cayenne,Base
18860,Cayenne,S
18860,Cayenne,Turbo
18860,Cayenne,Turbo S
18860,Cayenne,S
18860,Cayenne,Base
18860,Cayenne,Turbo
18860,Cayenne,Turbo S
28504,Cayenne,Base
28504,Cayenne,S
28504,Cayenne,Turbo
28504,Cayenne,GTS
28504,Cayenne,GTS
28504,Cayenne,Turbo
28504,Cayenne,S
28504,Cayenne,Base
28504,Cayenne,Base
28504,Cayenne,GTS
28504,Cayenne,S
28504,Cayenne,Turbo
30279,Cayenne,Base
30279,Cayenne,GTS
30279,Cayenne,S
30279,Cayenne,Turbo S
30279,Cayenne,Turbo
30279,Cayenne,Base
30279,Cayenne,GTS
30279,Cayenne,S
30279,Cayenne,Turbo
30279,Cayenne,Turbo S
30279,Cayenne,Base
30279,Cayenne,GTS
30279,Cayenne,S
30279,Cayenne,Turbo
30279,Cayenne,Turbo S
96052,Cayenne,Base
96052,Cayenne,GTS
96052,Cayenne,S
96052,Cayenne,Turbo
96052,Cayenne,Turbo S
96052,Cayenne,S
96052,Cayenne,GTS
96052,Cayenne,Turbo
96052,Cayenne,Turbo S
96052,Cayenne,Base
96052,Cayenne,S Transsyberia
96052,Cayenne,S Transsyberia
96052,Cayenne,Base
96052,Cayenne,GTS
96052,Cayenne,S
96052,Cayenne,Turbo
96768,Cayenne,Base
96768,Cayenne,S
96768,Cayenne,Turbo
96768,Cayenne,S Hybrid
96768,Cayenne,Base
96768,Cayenne,S
96768,Cayenne,Turbo
118805,Cayenne,Base
118805,Cayenne,S
118805,Cayenne,S Hybrid
118805,Cayenne,Turbo
118805,Cayenne,Base
118805,Cayenne,S
118805,Cayenne,S Hybrid
118805,Cayenne,Turbo
118805,Cayenne,Base
118805,Cayenne,S
118805,Cayenne,Turbo
119713,Cayenne,Base
119713,Cayenne,S
119713,Cayenne,S Hybrid
119713,Cayenne,Turbo
119713,Cayenne,Diesel
119713,Cayenne,Base
119713,Cayenne,Diesel
119713,Cayenne,S
119713,Cayenne,S Hybrid
119713,Cayenne,Turbo
119713,Cayenne,Turbo S
119713,Cayenne,GTS
119713,Cayenne,Turbo S
119713,Cayenne,GTS
119713,Cayenne,Base
119713,Cayenne,GTS
119713,Cayenne,S
119713,Cayenne,Turbo
127001,Cayenne,Turbo S
127001,Cayenne,Turbo
127001,Cayenne,Turbo S
127001,Cayenne,S Hybrid
127001,Cayenne,Base
127001,Cayenne,GTS
127001,Cayenne,S
127001,Cayenne,Diesel
127001,Cayenne,Base
127001,Cayenne,GTS
127001,Cayenne,S
127001,Cayenne,Turbo
127001,Cayenne,Base
127001,Cayenne,Diesel
127001,Cayenne,GTS
127001,Cayenne,S
127001,Cayenne,S Hybrid
127001,Cayenne,Turbo S
127001,Cayenne,Turbo
127001,Cayenne,Diesel Platinum Edition
127001,Cayenne,Platinum Edition
131028,Cayenne,Diesel
131028,Cayenne,S
131028,Cayenne,Turbo
131028,Cayenne,S E-Hybrid
131028,Cayenne,Base
131028,Cayenne,GTS
131028,Cayenne,Base
131028,Cayenne,Diesel
131028,Cayenne,GTS
131028,Cayenne,S
131028,Cayenne,S E-Hybrid
131028,Cayenne,Turbo
131028,Cayenne,Base
131028,Cayenne,S
131028,Cayenne,Turbo
134786,Cayenne,S
134786,Cayenne,GTS
134786,Cayenne,Turbo S
134786,Cayenne,Turbo
134786,Cayenne,Diesel
134786,Cayenne,S E-Hybrid
134786,Cayenne,GTS
134786,Cayenne,S
134786,Cayenne,Base
134786,Cayenne,Base
134786,Cayenne,Turbo
134786,Cayenne,Turbo S
134786,Cayenne,Base
134786,Cayenne,S
134786,Cayenne,S E-Hybrid
134786,Cayenne,Turbo
134786,Cayenne,Turbo S
134786,Cayenne,GTS
140761,Cayenne,Base
140761,Cayenne,GTS
140761,Cayenne,S
140761,Cayenne,Turbo
140761,Cayenne,Turbo S
140761,Cayenne,S E-Hybrid
140761,Cayenne,Base
140761,Cayenne,GTS
140761,Cayenne,S
140761,Cayenne,S E-Hybrid
140761,Cayenne,Turbo
140761,Cayenne,Turbo S
140761,Cayenne,Platinum Edition
140761,Cayenne,S E-Hybrid Platinum Edition
140761,Cayenne,Platinum Edition
140761,Cayenne,S E-Hybrid Platinum Edition
140761,Cayenne,Platinum Edition
140761,Cayenne,Diesel
140761,Cayenne,S
140761,Cayenne,S Platinum Edition
140761,Cayenne,S E-Hybrid
140761,Cayenne,GTS
140761,Cayenne,Turbo
140761,Cayenne,Turbo S
145235,Cayenne,Base
145235,Cayenne,S
145235,Cayenne,GTS
145235,Cayenne,Platinum Edition
145235,Cayenne,Turbo S
145235,Cayenne,Turbo
145235,Cayenne,S E-Hybrid
145235,Cayenne,S E-Hybrid Platinum Edition
145235,Cayenne,Base
145235,Cayenne,S
145235,Cayenne,GTS
145235,Cayenne,Platinum Edition
145235,Cayenne,Turbo S
145235,Cayenne,Turbo
145235,Cayenne,S E-Hybrid
145235,Cayenne,S E-Hybrid Platinum Edition
145235,Cayenne,Diesel
145235,Cayenne,Platinum Edition
145235,Cayenne,S E-Hybrid
145235,Cayenne,S
145235,Cayenne,S Platinum Edition
145235,Cayenne,GTS
145235,Cayenne,Turbo
145235,Cayenne,Turbo S
139,Excel,Base
139,Excel,GL
139,Excel,GLS
139,Excel,GL
139,Excel,Base
139,Excel,GLS
141,Excel,Base
141,Excel,GL
141,Excel,GLS
141,Excel,GL
141,Excel,Base
141,Excel,GLS
146,Excel,GL
146,Excel,Base
146,Excel,GLS
146,Excel,GL
146,Excel,Base
146,Excel,GLS
153,Excel,GL
153,Excel,GLS
153,Excel,Base
153,Excel,GL
153,Excel,Base
153,Excel,GLS
183,Excel,GL
183,Excel,Base
183,Excel,GLS
183,Excel,GL
183,Excel,Base
183,Excel,GLS
184,Excel,Base
184,Excel,GS
184,Excel,GL
184,Excel,GLS
184,Excel,L
184,Excel,GS
184,Excel,GL
184,Excel,Base
184,Excel,GLS
185,Excel,Base
185,Excel,GS
185,Excel,GL
185,Excel,CXL
185,Excel,L
185,Excel,GS
185,Excel,GL
185,Excel,Base
186,Excel,Base
186,Excel,GL
186,Excel,GS
186,Excel,CX
186,Excel,CXL
186,Excel,GS
186,Excel,GL
186,Excel,Base
187,Excel,Base
187,Excel,GS
187,Excel,GL
187,Excel,CX
187,Excel,CXL
187,Excel,GS
187,Excel,GL
187,Excel,Base
140,Sonata,Base
140,Sonata,GLS
140,Sonata,Deluxe
140,Sonata,Sport Deluxe
140,Sonata,GL
140,Sonata,Base
140,Sonata,GLS
142,Sonata,Base
142,Sonata,GLS
142,Sonata,GL
142,Sonata,Base
142,Sonata,GLS
144,Sonata,Base
144,Sonata,GLS
144,Sonata,GL
144,Sonata,Base
144,Sonata,GLS
148,Sonata,Base
148,Sonata,GLS
148,Sonata,GL
148,Sonata,Base
148,Sonata,GLS
150,Sonata,Base
150,Sonata,GLS
150,Sonata,GL
150,Sonata,Base
150,Sonata,GLS
154,Sonata,Base
154,Sonata,GLS
154,Sonata,GL
154,Sonata,GL
154,Sonata,Base
154,Sonata,GLS
156,Sonata,Base
156,Sonata,GL
156,Sonata,GLS
156,Sonata,GL
156,Sonata,Base
156,Sonata,GLS
159,Sonata,Base
159,Sonata,GL
159,Sonata,GLS
159,Sonata,GL
159,Sonata,Base
159,Sonata,GLS
164,Sonata,Base
164,Sonata,GL
164,Sonata,GLS
164,Sonata,GL
164,Sonata,Base
164,Sonata,GLS
167,Sonata,Base
167,Sonata,GL
167,Sonata,GLS
167,Sonata,Base
167,Sonata,GLS
167,Sonata,GL
171,Sonata,Base
171,Sonata,GLS
171,Sonata,GLS
171,Sonata,Base
172,Sonata,Base
172,Sonata,GLS
172,Sonata,GLS
172,Sonata,Base
174,Sonata,Base
174,Sonata,GLS
174,Sonata,Base
174,Sonata,GLS
177,Sonata,Base
177,Sonata,GLS
177,Sonata,LX
177,Sonata,Base
177,Sonata,LX
177,Sonata,GLS
181,Sonata,Base
181,Sonata,GLS
181,Sonata,LX
181,Sonata,GLS
181,Sonata,LX
181,Sonata,GL
17908,Sonata,Base
17908,Sonata,GLS
17908,Sonata,LX
17908,Sonata,GLS
17908,Sonata,LX
17908,Sonata,GL
17908,Sonata,GL
18380,Sonata,GL
18380,Sonata,GLS
18380,Sonata,LX
18380,Sonata,GL
18380,Sonata,LX
18380,Sonata,VE
18380,Sonata,GLX
18621,Sonata,LX
18621,Sonata,GLS
18621,Sonata,GL
18621,Sonata,GLS
18621,Sonata,GL
18621,Sonata,LX
19024,Sonata,GLS
19024,Sonata,SE
19024,Sonata,Limited
19024,Sonata,GLS
19024,Sonata,Limited
19024,Sonata,SE
28829,Sonata,Limited
28829,Sonata,SE
28829,Sonata,GLS
28829,Sonata,GLS
28829,Sonata,Limited
28829,Sonata,GL
29927,Sonata,GLS
29927,Sonata,SE
29927,Sonata,Limited
29927,Sonata,Limited
29927,Sonata,GLS
29927,Sonata,GL
95951,Sonata,GLS
95951,Sonata,Limited
95951,Sonata,SE
95951,Sonata,GLS
95951,Sonata,GL
95951,Sonata,Limited
96143,Sonata,GLS
96143,Sonata,Limited
96143,Sonata,SE
96143,Sonata,Hybrid
96143,Sonata,GLS
96143,Sonata,Hybrid
96143,Sonata,Limited
96143,Sonata,GL
96143,Sonata,2.0T
96143,Sonata,2.0T Limited
118615,Sonata,GLS
118615,Sonata,GLS
118615,Sonata,Limited
118615,Sonata,Limited
118615,Sonata,SE
118615,Sonata,GL
118615,Sonata,2.0T
118615,Sonata,2.0T Limited
118615,Sonata,Hybrid
118615,Sonata,Hybrid Premium
118615,Sonata,Hybrid
119820,Sonata,GLS
119820,Sonata,Limited
119820,Sonata,SE
119820,Sonata,Hybrid
119820,Sonata,GLS
119820,Sonata,Limited
119820,Sonata,SE
119820,Sonata,GL
119820,Sonata,Hybrid Limited
127870,Sonata,GLS
127870,Sonata,SE
127870,Sonata,Limited
127870,Sonata,GLS
127870,Sonata,Limited
127870,Sonata,SE
127870,Sonata,Hybrid
127870,Sonata,Hybrid Limited
130082,Sonata,Limited
130082,Sonata,SE
130082,Sonata,Sport
130082,Sonata,Sport 2.0T
130082,Sonata,Hybrid
130082,Sonata,Hybrid Limited
130082,Sonata,Sport
130082,Sonata,Sport 2.0T
130082,Sonata,Limited
130082,Sonata,GLS
130082,Sonata,GL
130082,Sonata,Ultimate 2.0T
130082,Sonata,Eco
130082,Sonata,Hybrid
130082,Sonata,Hybrid Limited
130082,Sonata,GLS
130082,Sonata,Limited
130082,Sonata,Premium
130082,Sonata,Limited 2.0T
136924,Sonata,Hybrid
136924,Sonata,Hybrid Limited
136924,Sonata,Hybrid Limited
136924,Sonata,Hybrid
136924,Sonata,Eco
136924,Sonata,Limited
136924,Sonata,Limited 2.0T
136924,Sonata,SE
136924,Sonata,Sport
136924,Sonata,Sport 2.0T
136924,Sonata,GLS
136924,Sonata,Limited
136924,Sonata,Premium
136924,Sonata,Sport
136924,Sonata,Limited
136924,Sonata,Ultimate 2.0T
136924,Sonata,GL
136924,Sonata,GLS
136924,Sonata,Sport Tech
136924,Sonata,Plug-In Hybrid
136924,Sonata,Plug-In Hybrid Limited
136924,Sonata,Plug-In Hybrid Ultimate
140996,Sonata,Eco
140996,Sonata,SE
140996,Sonata,Sport
140996,Sonata,Sport 2.0T
140996,Sonata,Limited 2.0T
140996,Sonata,Plug-In Hybrid
140996,Sonata,Plug-In Hybrid Limited
140996,Sonata,Hybrid SE
140996,Sonata,Hybrid Limited
140996,Sonata,Sport
140996,Sonata,GLS
140996,Sonata,Premium
140996,Sonata,Limited
140996,Sonata,GL
140996,Sonata,GLS
140996,Sonata,Sport Tech
140996,Sonata,Limited
140996,Sonata,Ultimate 2.0T
140996,Sonata,Hybrid Limited
140996,Sonata,Hybrid
140996,Sonata,Hybrid Ultimate
140996,Sonata,Plug-In Hybrid Ultimate
140996,Sonata,Limited
143554,Sonata,SE
143554,Sonata,Eco
143554,Sonata,SEL
143554,Sonata,Sport
143554,Sonata,Limited
143554,Sonata,Sport 2.0T
143554,Sonata,Limited 2.0T
143554,Sonata,GLS
143554,Sonata,Premium
143554,Sonata,Limited
143554,Sonata,Sport
143554,Sonata,GL
143554,Sonata,2.4 Sport
143554,Sonata,2.0T Sport
143554,Sonata,GLS
143554,Sonata,Limited
143554,Sonata,Hybrid SE
143554,Sonata,Hybrid Limited
143554,Sonata,Plug-In Hybrid
143554,Sonata,Plug-In Hybrid Limited
143554,Sonata,Hybrid Limited
143554,Sonata,Hybrid GL
143554,Sonata,Plug-In Hybrid
143554,Sonata,Hybrid GLS
143,Scoupe,Base
143,Scoupe,LS
143,Scoupe,Base
143,Scoupe,LS
145,Scoupe,Base
145,Scoupe,LS
145,Scoupe,Base
145,Scoupe,LS
149,Scoupe,Base
149,Scoupe,LS
149,Scoupe,Turbo
149,Scoupe,Base
149,Scoupe,Turbo
149,Scoupe,LS
151,Scoupe,Base
151,Scoupe,LS
151,Scoupe,Turbo
151,Scoupe,Base
151,Scoupe,Turbo
151,Scoupe,LS
155,Scoupe,Base
155,Scoupe,LS
155,Scoupe,Turbo
155,Scoupe,Base
155,Scoupe,Turbo
155,Scoupe,LS
147,Elantra,Base
147,Elantra,GLS
147,Elantra,GL
147,Elantra,GL
147,Elantra,Base
147,Elantra,GLS
152,Elantra,Base
152,Elantra,GLS
152,Elantra,GL
152,Elantra,Base
152,Elantra,GLS
158,Elantra,Base
158,Elantra,GLS
158,Elantra,GL
158,Elantra,Base
158,Elantra,GLS
160,Elantra,Base
160,Elantra,GLS
160,Elantra,GL
160,Elantra,GL
160,Elantra,Base
160,Elantra,GLS
163,Elantra,Base
163,Elantra,GLS
163,Elantra,GL
163,Elantra,Base
163,Elantra,GLS
165,Elantra,Base
165,Elantra,GLS
165,Elantra,GL
165,Elantra,GL
165,Elantra,Base
165,Elantra,GLS
168,Elantra,Base
168,Elantra,GLS
168,Elantra,GL
168,Elantra,GL
168,Elantra,Base
168,Elantra,GLS
175,Elantra,GL
175,Elantra,GLS
175,Elantra,GLS
175,Elantra,GL
188,Elantra,GLS
188,Elantra,GLS
189,Elantra,GLS
189,Elantra,GT
189,Elantra,GLS
189,Elantra,GT
190,Elantra,GLS
190,Elantra,GT
190,Elantra,GT
190,Elantra,GLS
192,Elantra,GLS
192,Elantra,GT
192,Elantra,GT
192,Elantra,GLS
17906,Elantra,GLS
17906,Elantra,GT
17906,Elantra,GT
17906,Elantra,GLS
18379,Elantra,GLS
18379,Elantra,GT
18379,Elantra,GT
18379,Elantra,GLS
18835,Elantra,GLS
18835,Elantra,GT
18835,Elantra,Limited
18835,Elantra,GT
18835,Elantra,Limited
18835,Elantra,GLS
24099,Elantra,GLS
24099,Elantra,SE
24099,Elantra,Limited
24099,Elantra,SE
24099,Elantra,Limited
24099,Elantra,GLS
28832,Elantra,SE
28832,Elantra,GLS
28832,Elantra,GLS
28832,Elantra,GL
28832,Elantra,GLS Sport
28832,Elantra,L
28832,Elantra,Limited
30314,Elantra,SE
30314,Elantra,GLS
30314,Elantra,Touring
30314,Elantra,Touring
30314,Elantra,GLS
30314,Elantra,L
30314,Elantra,GL
30314,Elantra,Limited
92773,Elantra,SE
92773,Elantra,GLS
92773,Elantra,Blue
92773,Elantra,GLS
92773,Elantra,GL
92773,Elantra,Limited
92773,Elantra,L
92773,Elantra,Touring L
92773,Elantra,Touring GLS
92773,Elantra,Touring SE
92773,Elantra,Touring GL
92773,Elantra,Touring GLS
96885,Elantra,Touring GLS
96885,Elantra,Touring GLS
96885,Elantra,Touring SE
96885,Elantra,GLS
96885,Elantra,Limited
96885,Elantra,Limited
96885,Elantra,GLS
96885,Elantra,Touring L
96885,Elantra,Touring GL
96885,Elantra,L
96885,Elantra,GL
118614,Elantra,GLS
118614,Elantra,Limited
118614,Elantra,L
118614,Elantra,GL
118614,Elantra,Touring GLS
118614,Elantra,Touring SE
118614,Elantra,Touring GLS
118614,Elantra,Touring L
118614,Elantra,Touring GL
118614,Elantra,GLS
118614,Elantra,Limited
119818,Elantra,GLS
119818,Elantra,Limited
119818,Elantra,L
119818,Elantra,GL
119818,Elantra,GLS
119818,Elantra,Limited
129801,Elantra,Limited
129801,Elantra,SE
129801,Elantra,Sport
129801,Elantra,L
129801,Elantra,GL
129801,Elantra,GLS
129801,Elantra,Limited
130072,Elantra,GLS
130072,Elantra,Limited
130072,Elantra,Limited
130072,Elantra,SE
130072,Elantra,Sport
130072,Elantra,GL
130072,Elantra,GLS
130072,Elantra,Limited
130072,Elantra,L
136702,Elantra,Limited
136702,Elantra,SE
136702,Elantra,Sport
136702,Elantra,Value Edition
136702,Elantra,L
136702,Elantra,GL
136702,Elantra,GLS
136702,Elantra,Limited
136702,Elantra,GLS
136702,Elantra,Limited Tech
136702,Elantra,GLS Premium
138426,Elantra,Limited
138426,Elantra,SE
138426,Elantra,GLS
138426,Elantra,Limited Tech
138426,Elantra,Eco
138426,Elantra,GLS Premium
138426,Elantra,Limited
138426,Elantra,Ultimate
138426,Elantra,GLS
138426,Elantra,L
138426,Elantra,LE
138426,Elantra,GL
138426,Elantra,Value Edition
138426,Elantra,Sport
143555,Elantra,Eco
143555,Elantra,SE
143555,Elantra,Limited
143555,Elantra,Sport
143555,Elantra,Value Edition
143555,Elantra,SEL
143555,Elantra,L
143555,Elantra,LE
143555,Elantra,GL
143555,Elantra,Limited
143555,Elantra,GL SE
143555,Elantra,GLS
143555,Elantra,GLS
143555,Elantra,GLS Premium
143555,Elantra,Limited Tech
143555,Elantra,Sport Tech
143555,Elantra,Sport
157,Accent,Base
157,Accent,L
157,Accent,GL
157,Accent,Base
157,Accent,L
162,Accent,Base
162,Accent,GT
162,Accent,L
162,Accent,Base
162,Accent,GT
162,Accent,L
166,Accent,GS
166,Accent,GT
166,Accent,L
166,Accent,GL
166,Accent,GS
166,Accent,GL
166,Accent,GT
166,Accent,L
170,Accent,GS
170,Accent,GSi
170,Accent,L
170,Accent,GL
170,Accent,GSi
170,Accent,L
170,Accent,GL
170,Accent,GS
173,Accent,GS
173,Accent,L
173,Accent,GL
173,Accent,GL
173,Accent,L
173,Accent,GS
178,Accent,GS
178,Accent,L
178,Accent,GL
178,Accent,L
178,Accent,GL
178,Accent,GS
191,Accent,GS
191,Accent,L
191,Accent,GL
191,Accent,GS
191,Accent,L
191,Accent,GL
193,Accent,GS
193,Accent,L
193,Accent,GL
193,Accent,GS
193,Accent,GL
193,Accent,L
195,Accent,GL
195,Accent,GS
195,Accent,GL
195,Accent,Base
17905,Accent,Base
17905,Accent,GL
17905,Accent,GT
17905,Accent,GL
18378,Accent,GT
18378,Accent,GLS
18378,Accent,GLS
18378,Accent,GT
18950,Accent,GLS
18950,Accent,GS
18950,Accent,GSi
18950,Accent,GL
18950,Accent,GLS
19023,Accent,GLS
19023,Accent,GS
19023,Accent,SE
19023,Accent,GLS
19023,Accent,GS
19023,Accent,SE
28831,Accent,SE
28831,Accent,GS
28831,Accent,GLS
28831,Accent,GLS
28831,Accent,GL
28831,Accent,SR
28831,Accent,L
30161,Accent,SE
30161,Accent,GS
30161,Accent,GLS
30161,Accent,GLS
30161,Accent,GL
30161,Accent,L
92772,Accent,SE
92772,Accent,GS
92772,Accent,GLS
92772,Accent,Blue
92772,Accent,GL
92772,Accent,GLS
92772,Accent,L
96850,Accent,GL
96850,Accent,GLS
96850,Accent,GS
96850,Accent,SE
96850,Accent,GL
96850,Accent,GLS
96850,Accent,L
118547,Accent,GS
118547,Accent,GLS
118547,Accent,SE
118547,Accent,GLS
118547,Accent,GL
118547,Accent,L
119817,Accent,GLS
119817,Accent,GS
119817,Accent,SE
119817,Accent,GLS
119817,Accent,GL
119817,Accent,L
127871,Accent,SE
127871,Accent,GS
127871,Accent,GLS
127871,Accent,GLS
127871,Accent,L
127871,Accent,GL
131029,Accent,GLS
131029,Accent,GS
131029,Accent,Sport
131029,Accent,L
131029,Accent,GL
131029,Accent,GLS
131029,Accent,SE
136833,Accent,Sport
136833,Accent,SE
136833,Accent,GL
136833,Accent,GLS
136833,Accent,SE
136833,Accent,L
136833,Accent,LE
142884,Accent,SE
142884,Accent,Sport
142884,Accent,Value Edition
142884,Accent,GL
142884,Accent,GLS
142884,Accent,L
142884,Accent,LE
142884,Accent,SE
145164,Accent,GL
145164,Accent,Mid
145164,Accent,GLS
145164,Accent,SE
145164,Accent,SEL
145164,Accent,Limited
145164,Accent,L
145164,Accent,LE
145164,Accent,GL
145164,Accent,GLS
146660,Accent,SEL
146660,Accent,SE
146660,Accent,Limited
161,Tiburon,Base
161,Tiburon,FX
161,Tiburon,Base
161,Tiburon,FX
176,Tiburon,Base
176,Tiburon,FX
176,Tiburon,FX
176,Tiburon,Base
194,Tiburon,Base
194,Tiburon,FX
194,Tiburon,FX
194,Tiburon,Base
196,Tiburon,Base
196,Tiburon,Base
197,Tiburon,Base
197,Tiburon,Base
199,Tiburon,Base
199,Tiburon,GT
199,Tiburon,GT
199,Tiburon,Base
17909,Tiburon,Base
17909,Tiburon,GT
17909,Tiburon,Base
17909,Tiburon,GT
18381,Tiburon,GT
18381,Tiburon,GS
18381,Tiburon,SE
18381,Tiburon,SE
18381,Tiburon,GT
18837,Tiburon,GS
18837,Tiburon,GT
18837,Tiburon,SE
18837,Tiburon,GS
18837,Tiburon,SE
18837,Tiburon,GT
24100,Tiburon,GS
24100,Tiburon,GT
24100,Tiburon,SE
24100,Tiburon,GT Limited
24100,Tiburon,GT Limited
24100,Tiburon,SE
24100,Tiburon,GT
24100,Tiburon,GS
29116,Tiburon,GT Limited
29116,Tiburon,SE
29116,Tiburon,GT
29116,Tiburon,GS
29116,Tiburon,GS
29116,Tiburon,GT
29116,Tiburon,GTP
169,Santa Fe,GL
169,Santa Fe,GLS
169,Santa Fe,LX
169,Santa Fe,GLS
180,Santa Fe,Base
180,Santa Fe,GLS
180,Santa Fe,LX
180,Santa Fe,GLS
180,Santa Fe,Base
182,Santa Fe,Base
182,Santa Fe,GLS
182,Santa Fe,LX
182,Santa Fe,Base
182,Santa Fe,LX
182,Santa Fe,GLS
17907,Santa Fe,Base
17907,Santa Fe,GLS
17907,Santa Fe,LX
17907,Santa Fe,Base
17907,Santa Fe,GLS
17907,Santa Fe,LX
18384,Santa Fe,Base
18384,Santa Fe,GLS
18384,Santa Fe,LX
18384,Santa Fe,GL
18384,Santa Fe,Base
18384,Santa Fe,GLS
18384,Santa Fe,LX
18836,Santa Fe,GLS
18836,Santa Fe,Limited
18836,Santa Fe,GL
18836,Santa Fe,GLS
18836,Santa Fe,Limited
19160,Santa Fe,Limited
19160,Santa Fe,GLS
19160,Santa Fe,SE
19160,Santa Fe,Limited
